Unnamed: 0,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_8,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,RSI,14-high,14-low,%K,%D,BB_middle,BB_upper,BB_lower,TR,ATR,OBV
1999-12-03,112.19,115.56,111.87,115.0,5785000,,,102.69922622982305,99.57086293267977,93.2153824895912,6.355480443088567,4.456592719111493,1.898887723977074,85.31286210892237,115.56,88.06,97.96363636363637,95.90262308983284,94.7705,108.88018383397502,80.66081616602497,5.3700000000000045,5.075000000000001,41894200.0
1999-12-06,114.56,117.31,111.44,116.0,4167700,,,105.65495373430682,102.09842248149828,94.90313193480667,7.195290546691609,5.004332284627516,2.1909582620640933,88.67210250436811,117.31,88.06,95.52136752136752,97.21184717313747,96.155,112.80155425068659,79.50844574931341,5.8700000000000045,5.182142857142858,46061900.0
1999-12-07,116.56,118.0,114.0,117.81,3973400,,,108.35607512668308,104.51558825357546,96.59993697667284,7.915651276902622,5.586596083082537,2.3290551938200847,88.6918604651163,118.0,88.06,99.36539746158985,97.61680044886458,97.227,116.4879286544439,77.9660713455561,4.0,5.235714285714287,50035300.0
1999-12-08,116.25,117.87,109.5,110.06,3681700,,,108.73472509853129,105.36857467610231,97.59697868210448,7.771595993997835,6.023596065265597,1.7479999287322379,74.03542829410338,118.0,88.06,73.48029392117569,89.45568630137768,98.249,117.97395496626169,78.5240450337383,8.370000000000005,5.4942857142857155,46353600.0
1999-12-09,111.0,111.0,100.87,105.25,7635700,,,107.96034174330211,105.35033241824041,98.16386915009674,7.186463268143669,6.2561695058412115,0.9302937623024574,67.21744877726371,118.0,88.06,57.414829659318634,76.75350701402806,98.9395,118.62768237581002,79.25131762418997,10.129999999999995,6.026428571428572,38717900.0
1999-12-10,105.31,109.25,99.0,103.0,5694300,,,106.85804357812387,104.9887428154342,98.52210106490439,6.466641750529803,6.29826395477893,0.16837779575087275,61.780455153949134,118.0,88.5,49.152542372881356,60.01588865112523,99.477,118.9823386484181,79.97166135158191,10.25,6.415,33023600.0
1999-12-13,102.39,102.5,98.94,99.0,4731800,,,105.11181167187412,104.06739776690586,98.55750098602259,5.509896780883267,6.140590519999797,-0.6306937391165306,58.91489361702127,118.0,88.5,35.59322033898305,47.38686412372768,99.896,118.95516814885463,80.83683185114538,4.060000000000002,6.477142857142858,28291800.0
1999-12-14,98.37,99.75,94.75,94.87,3891700,,,102.83585352256875,102.65241349507419,98.28435276483573,4.368060730238454,5.786084562047529,-1.4180238318090748,52.10461789946874,118.0,91.69,12.086659064994324,32.27747392561958,100.1675,118.7482199169348,81.58678008306521,5.0,6.352142857142858,24400100.0
1999-12-15,93.25,97.25,91.06,97.0,5562300,,,101.53899718422014,101.78281141890892,98.18921552299605,3.5935958959128698,5.347586828820598,-1.753990932907728,52.34803821915023,118.0,91.06,22.0489977728285,23.242959058935288,100.458,118.62479863464054,82.29120136535946,6.189999999999998,6.557857142857143,29962400.0
1999-12-16,98.0,98.37,94.0,98.31,4141300,,,100.82144225439345,101.24853273907678,98.19816252129264,3.0503702177841348,4.888143506613305,-1.8377732888291707,53.241571913026135,118.0,91.06,26.91165553080921,20.349104122877346,100.861,118.42182470189042,83.3001752981096,4.3700000000000045,6.771428571428572,34103700.0
1999-12-17,100.87,102.0,98.5,100.0,4419700,,,100.63889953119491,101.0564507792188,98.33163196415985,2.7248188150589527,4.455478568302436,-1.7306597532434829,55.30007794232267,118.0,91.06,33.184855233853,27.38183617916357,101.38,118.1371584075205,84.62284159247949,3.6899999999999977,6.570714285714287,38523400.0
1999-12-20,99.56,99.62,96.62,98.0,2535600,,,100.05247741315159,100.58622758241592,98.30706663348134,2.2791609489345745,4.020215044428864,-1.741054095494289,50.12997400519895,118.0,91.06,25.76095025983667,28.619153674832962,101.658,117.96922519519669,85.34677480480332,3.3799999999999955,6.155714285714287,35987800.0
1999-12-21,98.19,103.06,97.94,102.5,2746400,,,100.59637132134013,100.88065410819809,98.6176542902605,2.262999817937583,3.6687719991306076,-1.4057721811930244,49.432278994322786,118.0,91.06,42.46473645137342,33.80351398168769,102.252,117.7138792348693,86.7901207651307,5.1200000000000045,6.047857142857144,38734200.0
1999-12-22,102.87,104.56,98.75,99.94,2920300,,,100.45051102770898,100.73593809155223,98.71560582431528,2.0203322672369524,3.339084052751877,-1.3187517855149244,38.54748603351956,118.0,91.06,32.9621380846325,33.72927493194753,102.6085,117.47090934636594,87.74609065363407,5.810000000000002,5.8292857142857155,35813900.0
1999-12-23,101.81,104.25,101.06,103.5,2049400,,,101.12817524377365,101.16117838515957,99.07000539288451,2.0911729922750624,3.089501840656514,-0.9983288483814516,36.7816091954023,118.0,91.06,46.17668893838158,40.53452115812917,103.049,117.43791810423996,88.66008189576006,4.310000000000002,5.753571428571429,37863300.0
1999-12-27,104.37,104.44,99.25,99.31,1503500,,,100.72413630071284,100.87638171051964,99.08778277118937,1.7885989393302708,2.8293212603912656,-1.0407223210609948,32.12679374598416,118.0,91.06,30.623608017817375,36.58747834694382,103.2615,117.27425700736177,89.24874299263823,5.189999999999998,5.705,36359800.0
1999-12-28,99.12,99.62,95.0,98.19,2210500,,,100.16099490055443,100.46309221659354,99.02128034369386,1.4418118728996774,2.551819382892948,-1.1100075099932707,28.673913043478265,117.87,91.06,26.59455427079446,34.4649504089978,103.44300000000001,117.0699286032434,89.81607139675663,4.6200000000000045,5.7492857142857146,34149300.0
1999-12-29,96.81,102.19,95.5,100.69,2540200,,,100.27855158932012,100.49800110634838,99.14488920712394,1.3531118992244444,2.3120778861592477,-0.9589659869348033,38.503067484662566,111.0,91.06,48.294884653961866,35.17101564752457,103.58399999999999,117.02522237548973,90.14277762451025,6.689999999999998,5.6292857142857144,36689500.0
1999-12-30,102.19,104.12,99.62,100.31,1849500,,,100.28554012502676,100.46907785921786,99.23119371029995,1.2378841489179138,2.097239138710981,-0.8593549897930672,43.19933920704846,109.25,91.06,50.85211654755361,41.91385182410331,103.44649999999999,116.9663260265978,89.92667397340217,4.5,5.227142857142858,34840000.0
1999-12-31,100.94,102.87,99.5,102.81,1462600,,,100.84653120835415,100.8292197270305,99.49629047249995,1.3329292545305549,1.944377161874896,-0.6114479073443411,49.7402242275089,104.56,91.06,87.03703703703704,62.0613460795175,103.07750000000001,116.21995170590722,89.93504829409281,3.3700000000000045,4.735714285714287,36302600.0
2000-01-03,104.87,112.5,101.69,111.94,4783900,,,103.31174649538656,102.53857053825658,100.41804673379625,2.1205238044603334,1.9796064903919837,0.14091731406834973,65.51558752997602,112.5,91.06,97.38805970149252,78.42573776202772,102.9245,115.54335719239674,90.30564280760325,10.810000000000002,5.217857142857143,41086500.0
2000-01-04,108.25,110.62,101.19,102.5,4574800,,,103.13135838530066,102.53263660929403,100.57226549425579,1.9603711150382424,1.9757594153212354,-0.015388300282993095,58.115294618166345,112.5,91.06,53.35820895522387,79.26110189791781,102.2495,113.26592692097856,91.23307307902144,10.75,5.628571428571429,36511700.0
2000-01-05,103.75,110.56,103.0,104.0,6949300,,,103.32438985523385,102.75838482324879,100.82617175394054,1.932213069308247,1.9670501461186378,-0.03483707681039072,57.546356188012076,112.5,94.0,54.054054054054056,68.26677423692348,101.559,109.86710865803296,93.25089134196703,8.060000000000002,5.762142857142858,43461000.0
2000-01-06,106.12,107.0,95.0,95.0,6856900,,,101.47452544295966,101.5647871581336,100.39460347587087,1.1701836822627314,1.8076768533474565,-0.6374931710847251,46.93915294987979,112.5,95.0,0.0,35.804087669759305,100.80600000000001,108.58289533506978,93.02910466493024,12.0,6.307142857142858,36604100.0
2000-01-07,96.5,101.0,95.5,99.5,4113700,,,101.03574201119085,101.24712759534381,100.32833655173228,0.9187910436115345,1.6298996914002721,-0.7111086477887376,49.56047819971871,112.5,95.0,25.714285714285715,26.589446589446585,100.5185,108.02406081568148,93.01293918431853,6.0,6.472142857142858,40717800.0
2000-01-10,102.0,102.25,94.75,97.75,4509500,,,100.3055771198151,100.70910796529093,100.13734865901137,0.5717593062795601,1.4182716143761298,-0.8465123080965697,49.77926893872505,112.5,94.75,16.901408450704224,14.205231388329976,100.256,107.7633645246026,92.7486354753974,7.5,6.766428571428572,36208300.0
2000-01-11,95.94,99.37,90.5,92.75,3942400,97.3678,,98.6265599820784,99.48462981678463,99.59013764723275,-0.10550783044811851,1.1135157254112802,-1.2190235558593987,41.466830036758275,112.5,90.5,10.227272727272727,17.614322297420884,99.9435,108.15801673947752,91.72898326052248,8.870000000000005,7.034285714285716,32265900.0
2000-01-12,95.0,95.5,86.5,87.19,8714900,97.5592,,96.0851022082832,97.59314830651007,98.67160893262292,-1.078460626112843,0.6751204551064556,-1.7535810812192987,39.397971062697486,112.5,86.5,2.6538461538461453,9.927509110607694,99.5595,109.341159476043,89.777840523957,9.0,7.262142857142858,23551000.0
2000-01-13,94.48,98.75,92.5,96.75,9220400,97.8892,,96.23285727310916,97.4634331824316,98.52926753020641,-1.0658343477748105,0.32692949453020237,-1.3927638423050128,44.89641615000756,112.5,86.5,39.42307692307692,17.434731934731925,99.547,109.34305957300656,89.75094042699344,11.560000000000002,7.780000000000001,32771400.0
2000-01-14,100.0,102.25,99.37,100.44,3485500,98.26800000000001,,97.1677778790849,97.92136653898058,98.67080326870963,-0.7494367297290552,0.11165624967835086,-0.861092979407406,50.86088678957794,112.5,86.5,53.615384615384606,31.897435897435884,99.6535,109.43924317431654,89.86775682568344,5.5,7.802142857142859,36256900.0
2000-01-18,101.0,106.0,100.44,103.94,4099800,98.6744,,98.67271612817714,98.84731014836818,99.0611141376941,-0.2138039893259247,0.046564201877495756,-0.2603681912034205,54.2273195118365,112.5,86.5,67.07692307692307,53.37179487179486,99.8505,109.82247647093297,89.87852352906702,5.560000000000002,7.8692857142857155,40356700.0
2000-01-19,105.62,108.75,103.37,106.56,5336100,99.0394,,100.4254458774711,100.03387781785,99.61658716453158,0.4172906533184175,0.12070949216568012,0.2965811611527374,54.30794070159988,112.5,86.5,77.15384615384616,65.94871794871794,100.2785,110.64312460284468,89.91387539715531,5.3799999999999955,7.775714285714287,45692800.0
2000-01-20,115.5,121.5,113.5,113.5,16349400,99.382,,103.3309023491442,102.10558892279616,100.64498811530702,1.4606008074891434,0.3886877552303728,1.0719130522587705,58.82982996385058,121.5,86.5,77.14285714285714,73.79120879120877,100.82849999999999,112.74128707060073,88.91571292939925,14.939999999999998,8.521428571428572,62042200.0
2000-01-21,114.25,114.25,110.19,111.31,4427900,99.8158,,105.10403516044549,103.5216521654429,101.43498899565465,2.0866631697882525,0.7282828381419488,1.3583803316463037,55.71390158644797,121.5,86.5,70.88571428571429,75.06080586080584,101.397,114.1843491759382,88.60965082406182,4.060000000000002,8.570714285714287,57614300.0
2000-01-24,108.44,112.75,105.12,106.25,3936400,100.11200000000001,,105.35869401367982,103.941397986144,101.791656477458,2.1497415086859917,1.0125745722507575,1.1371669364352341,45.953633906983356,121.5,86.5,56.42857142857143,68.15238095238094,101.53450000000001,114.47528249484729,88.59371750515272,7.6299999999999955,8.343571428571428,53677900.0
2000-01-25,105.0,113.12,102.37,112.25,4438800,100.512,,106.8900953439732,105.21964444981415,102.56634859023889,2.653295859575266,1.3407188297156594,1.3125770298596067,57.29026469268731,121.5,86.5,73.57142857142857,66.96190476190475,102.1815,115.92313596328206,88.43986403671794,10.75,8.343571428571428,58116700.0
2000-01-26,110.0,114.19,109.75,110.19,3278200,100.9034,,107.62340748975693,105.98431453445814,103.13106350948046,2.8532510249776806,1.6432252687680637,1.2100257562096168,54.58994512828119,121.5,86.5,67.68571428571428,65.89523809523808,102.78150000000001,116.83372331163288,88.72927668836714,4.439999999999998,8.084999999999999,54838500.0
2000-01-27,108.81,113.0,107.0,110.0,3037000,101.31460000000001,,108.15153915869983,106.60211229838765,103.63987361988931,2.9622386784983377,1.9070279507141186,1.055210727784219,62.79426816786079,121.5,86.5,67.14285714285714,69.46666666666665,103.247,117.62063976173044,88.87336023826956,6.0,7.656428571428571,51801500.0
2000-01-28,108.19,110.87,100.62,101.62,3779900,101.52320000000002,,106.70008601232209,105.83563348325109,103.49025335174936,2.3453801315017273,1.9946983868716404,0.35068174463008694,51.696000000000005,121.5,86.5,43.20000000000001,59.342857142857135,103.3125,117.64165742922721,88.98334257077279,10.25,7.96,48021600.0
2000-01-31,101.0,103.87,94.5,103.75,6265000,101.7932,,106.04451134291718,105.51476679352015,103.50949384421237,2.0052729493077806,1.9968132993588685,0.008459649948912018,54.770992366412216,121.5,86.5,49.285714285714285,53.2095238095238,103.3595,117.6878840128973,89.0311159871027,9.370000000000005,8.093571428571428,54286600.0
2000-02-01,104.0,105.0,100.0,100.25,2839600,102.0058,,104.75684215560224,104.70480267144013,103.2680498557522,1.4367528156879388,1.8848012026246828,-0.448048386936744,56.109481915933536,121.5,86.5,39.285714285714285,43.92380952380952,102.775,116.5735392056741,88.97646079432592,5.0,7.817142857142857,51447000.0
2000-02-02,100.75,102.12,97.0,98.81,4144600,102.1332,,103.43532167657952,103.79790995275704,102.9378239405113,0.8600860122457448,1.6798581645488952,-0.8197721523031505,60.14669926650367,121.5,92.5,21.75862068965518,36.776683087027905,102.59049999999999,116.50273085520146,88.67826914479852,5.1200000000000045,7.54,47302400.0
2000-02-03,100.31,104.25,100.25,103.31,4242800,102.387,,103.40747241511741,103.72284688310211,102.96539253751045,0.757454345591654,1.4953774007574472,-0.7379230551657932,56.283524904214566,121.5,94.5,32.62962962962964,31.224654868333023,102.556,116.4569312826988,88.65506871730119,5.439999999999998,7.102857142857142,51545200.0
2000-02-04,103.94,110.0,103.62,108.0,3797500,102.6908,,104.42803410064688,104.38087043954793,103.33832642362079,1.0425440159271488,1.4048107237913876,-0.36226670786423876,57.10526315789473,121.5,94.5,50.0,34.796083439761595,103.20599999999999,116.8323249862748,89.57967501372518,6.689999999999998,7.187857142857142,55342700.0
2000-02-07,108.0,114.25,105.94,114.06,3938100,103.0782,,106.5684709671698,105.8699672950021,104.13252446631554,1.7374428286865538,1.4713371447704209,0.2661056839161329,59.07460545193688,121.5,94.5,72.44444444444446,51.69135802469136,103.934,118.26423803379627,89.60376196620372,8.310000000000002,7.384285714285714,59280800.0
2000-02-08,114.0,116.12,111.25,114.87,3648600,103.47439999999999,,108.41325519668763,107.25458771115562,104.92789302436624,2.3266946867893807,1.642408653174213,0.6842860336151677,57.70157553290084,121.5,94.5,75.44444444444446,65.96296296296296,104.79,119.60208041821903,89.97791958178098,4.8700000000000045,7.347857142857143,62929400.0
2000-02-09,114.12,117.12,112.44,112.62,2672900,103.83560000000001,,109.34808737520149,108.08003575559322,105.49767872626504,2.582357029328179,1.8303983284050063,0.7519587009231727,49.106780349167686,117.12,94.5,80.10610079575598,75.99832989488162,105.7835,119.84161737788969,91.72538262211032,4.680000000000007,6.615000000000001,60256500.0
2000-02-10,112.87,113.87,110.0,113.5,2705200,104.14820000000002,,110.2707346251567,108.91387640857887,106.09044326506022,2.823433143518656,2.0290052914277363,0.7944278520909198,52.283628779979146,117.12,94.5,83.99646330680812,79.84900284900284,107.099,118.50500931180797,95.69299068819204,3.8700000000000045,6.601428571428572,62961700.0
2000-02-11,113.62,114.12,108.25,108.75,1895100,104.262,,109.9327935973441,108.88866465341289,106.28744746764835,2.60121718576454,2.1434476702950973,0.45776951546944256,52.62384550797649,117.12,94.5,62.997347480106086,75.69997052755672,107.699,118.02408422292639,97.3739157770736,5.8700000000000045,6.475714285714288,61066600.0
2000-02-14,109.31,115.87,108.62,115.81,3281600,104.37440000000001,,111.23883946460097,109.95348547596475,106.99282172930403,2.960663746660728,2.3068908855682237,0.6537728610925044,53.65503080082136,117.12,94.5,94.20866489832005,80.40082522841142,108.4675,118.80566002156941,98.1293399784306,7.25,6.225714285714288,64348200.0
2000-02-15,115.25,119.94,115.19,119.0,4337000,104.4544,,112.96354180580076,111.34525694120094,107.88224234194817,3.463014599252773,2.5381156283051336,0.9248989709476394,58.84005619104957,119.94,94.5,96.3050314465409,84.503681274989,109.22049999999999,120.33486713637362,98.10613286362636,4.75,6.2478571428571446,68685200.0
2000-02-16,117.75,118.12,112.12,114.12,3377200,104.41680000000001,,113.2205325156228,111.77214048870849,108.34429846476682,3.4278420239416647,2.71606090743244,0.7117811165092247,53.77842993396919,119.94,94.5,77.12264150943399,89.21211261809829,109.59849999999999,120.84532556382709,98.35167443617289,6.8799999999999955,6.310714285714288,65308000.0
2000-02-17,115.19,115.5,113.12,114.87,2584800,104.35799999999999,,113.58708084548441,112.24873425967641,108.82768376367298,3.4210504960034314,2.8570588251466384,0.5639916708567929,64.12881211345703,119.94,94.5,80.07075471698116,84.49947589098534,109.66699999999999,121.02996681051383,98.30403318948615,2.3799999999999955,5.74857142857143,67892800.0
2000-02-18,114.62,115.37,110.87,111.25,2084300,104.38179999999998,,113.06772954648787,112.09508283511082,109.0071145959935,3.087968239117316,2.9032407079407743,0.18472753117654195,57.751136833402235,119.94,97.0,62.11857018308632,73.10398880316716,109.66399999999999,121.02517191879507,98.30282808120491,4.5,5.400714285714287,65808500.0
2000-02-22,110.12,116.94,106.69,113.81,3770500,104.553,,113.23267853615724,112.35891624509377,109.36288388517917,2.9960323599145937,2.9217990383355383,0.07423332157905538,64.29173693086003,119.94,97.0,73.27811682650395,71.8224805755238,110.042,121.42794073038263,98.65605926961737,10.25,5.775714285714287,69579000.0
2000-02-23,113.23,119.0,111.0,116.25,4224100,104.818,,113.90319441701118,112.95754451507935,109.87304063442517,3.0845038806541822,2.954340006799267,0.13016387385491512,68.00165152766309,119.94,100.25,81.25952260030473,72.21873653663165,110.242,121.92781974693652,98.55618025306349,8.0,5.981428571428572,73803100.0
2000-02-24,117.31,119.12,111.75,115.2,3361000,105.142,,114.19137343545314,113.3025376666056,110.26763021706034,3.0349074495452584,2.9704534953484654,0.064453954196793,63.21404756612581,119.94,103.62,70.95588235294119,75.16450725991662,110.49249999999999,122.38656198597907,98.59843801402091,7.3700000000000045,6.1192857142857155,70442100.0
2000-02-25,114.81,117.0,110.12,110.37,2224500,105.45199999999998,,113.34217933868578,112.85137802558936,110.27521316394476,2.5761648616445996,2.8915957686076923,-0.3154309069630927,52.625747839574565,119.94,105.94,31.642857142857192,61.2860873653677,110.511,122.40298739532308,98.61901260467691,6.8799999999999955,6.1328571428571435,68217600.0
2000-02-28,110.12,115.0,108.37,113.25,2931500,105.77699999999999,,113.32169504120004,112.91270448319099,110.4955677443933,2.4171367387976943,2.796703962645693,-0.37956722384799857,49.03456495828367,119.94,106.69,49.50943396226417,50.70272448602085,111.0925,122.26983962321215,99.91516037678785,6.6299999999999955,6.012857142857143,71149100.0
2000-02-29,113.56,117.25,112.56,114.62,3294300,106.1032,,113.6102072542667,113.17536533193085,110.80108124480861,2.374284087122234,2.712219987541001,-0.337935900418767,49.70595154081393,119.94,106.69,59.84905660377363,47.00044923629832,111.636,122.3578859299441,100.91411407005589,4.689999999999998,6.0,74443400.0
2000-03-01,118.56,132.06,118.5,130.31,9616100,106.7094,,117.3212723088741,115.81146297317225,112.24618633778576,3.565276635386496,2.8828313171101003,0.6824453182763959,65.80875781948168,132.06,106.69,93.10208908159244,67.4868598825434,113.13899999999998,125.45032623579631,100.82767376420365,17.439999999999998,6.911428571428571,84059500.0
2000-03-02,127.0,127.94,120.69,122.0,2779100,107.1894,,118.36098957356874,116.76354559268421,112.96869105350534,3.7948545391788713,3.0652359615238547,0.7296185776550166,56.70558535815715,132.06,106.69,60.34686637761135,71.09933735432581,114.29850000000002,125.21695231947406,103.38004768052598,9.620000000000005,7.322142857142857,81280400.0
2000-03-03,124.87,128.23,120.0,128.0,2887200,107.69940000000001,,120.50299189055347,118.49223088611741,114.08212134583827,4.410109540279137,3.3342106772749114,1.0758988630042259,64.89246479962867,132.06,106.69,83.99684666929443,79.1486007094994,115.53299999999999,126.79788741271074,104.26811258728924,8.22999999999999,7.490714285714284,84167600.0
2000-03-06,126.0,129.13,125.0,125.69,1880000,108.21439999999998,,121.65566035931937,119.59957998056089,114.94196420910951,4.6576157714513755,3.598891696110204,1.0587240753411713,58.249832999332,132.06,106.69,74.89160425699644,73.07843910130073,116.41749999999999,127.96635070609084,104.86864929390914,4.1299999999999955,7.267857142857141,82287600.0
2000-03-07,126.44,127.44,121.12,122.87,2437600,108.6018,,121.92551361280395,120.10272152201306,115.52922611954585,4.573495402467202,3.7938124373816042,0.7796829650855979,53.251554360611664,132.06,106.69,63.776113519905415,74.22152148206541,116.85800000000002,128.69666919974745,105.01933080025258,6.319999999999993,7.379999999999997,79850000.0
2000-03-08,122.87,123.94,118.56,122.0,2421700,109.05560000000001,,121.94206614329197,120.39461051862644,116.0085427032832,4.386067815343239,3.9122635129739316,0.47380430236930726,57.09909909909909,132.06,106.69,60.34686637761135,66.33819471817107,117.2145,129.22921111420874,105.19978888579126,5.3799999999999955,7.2728571428571405,77428300.0
2000-03-09,120.87,125.0,118.25,122.25,2470700,109.5368,,122.01049588922709,120.68005505422236,116.47087287341037,4.209182180811993,3.971647246541544,0.23753493427044914,56.70909090909091,132.06,106.69,61.33228222309815,61.81842070687163,117.696,129.70729363294555,105.68470636705446,6.75,7.584999999999998,79899000.0
2000-03-10,121.69,127.94,121.0,125.75,2219700,110.03800000000001,,122.84149680273218,121.460046584342,117.15821562352812,4.301830960813874,4.03768398939601,0.2641469714178637,63.210641399416915,132.06,106.69,75.12810405991328,65.60241755354092,118.30850000000001,130.66330264597735,105.95369735402268,6.939999999999998,7.759285714285712,82118700.0
2000-03-13,122.12,126.5,119.5,121.31,2713900,110.458,,122.50116417990282,121.43696249444322,117.46575520697048,3.971207287472737,4.024388649011356,-0.053181361538618965,56.60676532769556,132.06,108.37,54.6222034613761,63.694196581462506,118.9365,130.4968847595774,107.37611524042259,7.0,7.527142857142855,79404800.0
2000-03-14,121.22,124.25,114.0,114.25,3826600,110.6868,,120.66757213992442,120.33127595683658,117.22755111756527,3.103724839271308,3.8402558870633468,-0.7365310477920386,48.370804822417725,132.06,108.37,24.82059940903333,51.52363564344089,118.8585,130.52824004130233,107.18875995869769,10.25,7.6878571428571405,75578200.0
